335889371,0.36,9.89,-0.67,10,-69,-7,0.54,0.49,0.48,97965.3,262.38,21.32
335898384,0.36,9.87,-0.7,13,-67,-9,0.54,0.49,0.48,97965.3,262.43,21.32
335907399,0.33,9.83,-0.69,16,-63,-3,0.54,0.5,0.48,97964.62,262.43,21.32
335925447,0.22,9.89,-0.78,14,-64,-3,0.54,0.5,0.48,97965.3,262.38,21.32
335940253,0.1,9.92,-0.77,9,-56,8,0.54,0.5,0.48,97965.3,262.38,21.32
335949266,0.15,9.89,-0.79,8,-64,14,0.54,0.49,0.48,97965.3,262.38,21.32
335958279,0.14,9.88,-0.72,11,-71,13,0.54,0.49,0.48,97965.3,262.38,21.32
335967296,0.19,9.85,-0.68,12,-78,17,0.54,0.49,0.48,97965.3,262.38,21.31
335976311,0.31,9.91,-0.72,12,-70,19,0.54,0.49,0.48,97963.89,262.5,21.31
335985326,0.38,9.93,-0.67,16,-63,16,0.54,0.49,0.48,97964.56,262.44,21.32
335996818,0.43,9.91,-0.66,14,-57,20,0.54,0.49,0.48,97965.3,262.38,21.32
336005834,0.47,9.9,-0.67,16,-59,16,0.54,0.49,0.48,97965.3,262.38,21.31
336014851,0.52,9.84,-0.76,14,-59,12,0.54,0.49,0.48,97964.56,262.44,21.31
336023867,0.52,9.85,-0.68,18,-63,6,0.54,0.49,0.48,97963.89,262.5,21.31
336032884,0.46,9.84,-0.78,19,-62,6,0.54,0.5,0.48,97963.89,262.5,21.31
336041901,0.36,9.85,-0.85,12,-56,6,0.54,0.5,0.48,97963.89,262.5,21.31
336053331,0.32,9.86,-0.9,5,-62,5,0.54,0.5,0.48,97963.89,262.5,21.31
336062347,0.29,9.87,-0.81,3,-65,9,0.54,0.5,0.48,97963.89,262.5,21.31
336071362,0.3,9.86,-0.82,4,-73,6,0.54,0.5,0.48,97963.89,262.5,21.31
336080378,0.29,9.87,-0.75,5,-77,14,0.54,0.5,0.48,97963.89,262.5,21.31
336089396,0.36,9.89,-0.63,2,-81,10,0.54,0.5,0.48,97963.89,262.5,21.31
336098412,0.48,9.87,-0.67,10,-80,11,0.54,0.5,0.48,97963.89,262.5,21.31
336109845,0.53,9.86,-0.61,4,-74,9,0.54,0.5,0.48,97964.56,262.44,21.31
336118857,0.6,9.85,-0.55,14,-74,4,0.54,0.5,0.48,97964.56,262.44,21.31
336127874,0.64,9.86,-0.65,13,-68,-4,0.54,0.5,0.48,97963.89,262.5,21.31
336136889,0.6,9.91,-0.73,14,-68,-12,0.54,0.5,0.48,97964.56,262.44,21.31
336145904,0.57,9.92,-0.75,16,-61,-13,0.54,0.49,0.48,97964.56,262.44,21.31
336154921,0.51,9.81,-0.9,12,-55,-22,0.54,0.49,0.48,97964.56,262.44,21.31
336166381,0.4,9.86,-0.9,2,-50,-22,0.54,0.5,0.48,97965.25,262.38,21.31
336175397,0.4,9.87,-0.93,3,-61,-22,0.54,0.5,0.48,97964.56,262.44,21.32
336184412,0.31,9.86,-0.83,0,-70,-15,0.54,0.5,0.48,97965.3,262.38,21.32
336193427,0.28,9.87,-0.83,-3,-77,-12,0.54,0.5,0.48,97965.3,262.38,21.32
336202441,0.32,9.85,-0.74,-5,-72,-12,0.54,0.5,0.48,97965.3,262.38,21.32
336211458,0.39,9.9,-0.62,-3,-79,-7,0.54,0.5,0.48,97964.62,262.43,21.32
336222938,0.47,9.85,-0.57,2,-85,-14,0.54,0.5,0.48,97965.3,262.38,21.32
336231952,0.64,9.78,-0.55,-6,-67,-21,0.54,0.5,0.48,97965.3,262.38,21.32
336240966,-0.45,9.39,1.02,54,-4,-43,0.54,0.5,0.48,97965.3,262.38,21.32
336250114,1.17,9.78,-0.52,-12,-8,-13,0.54,0.5,0.48,97965.3,262.38,21.32
336259129,0.54,9.95,-1.57,25,-44,-64,0.54,0.5,0.48,97965.3,262.38,21.32
336268146,0.41,9.83,-1.03,-11,-41,-12,0.54,0.5,0.48,97965.3,262.38,21.32
336279982,0.57,9.41,-0.52,10,-42,-49,0.54,0.5,0.48,97964.62,262.43,21.31
336288996,-0.16,10.07,-1.13,12,-40,-42,0.54,0.5,0.48,97963.89,262.5,21.31
336298013,-0.14,8.72,0.13,30,-53,-34,0.54,0.5,0.48,97963.89,262.5,21.31
336307029,-0.12,12.13,-1.31,-8,-104,-46,0.54,0.5,0.48,97963.89,262.5,21.31
336316045,0.19,9.91,-1.23,-3,-83,-9,0.54,0.5,0.48,97963.89,262.5,21.31
336325059,0.11,9.38,-0.68,-30,-87,-4,0.54,0.5,0.48,97963.89,262.5,21.31
336336847,0.26,10.35,-0.39,-21,-140,-4,0.54,0.5,0.48,97963.89,262.5,21.31
336345863,0.31,11.24,-0.29,2,-129,-17,0.54,0.5,0.48,97963.89,262.5,21.31
336354877,0.59,9.9,-0.33,0,-129,-7,0.54,0.5,0.48,97963.89,262.5,21.31
336363889,0.85,9.52,-0.55,-12,-123,-22,0.54,0.5,0.48,97963.89,262.5,21.31
336372906,0.49,10.27,-1.28,15,-78,-18,0.54,0.5,0.48,97964.56,262.44,21.31
336381922,0.31,10.59,-0.93,-1,-93,-22,0.54,0.5,0.48,97964.56,262.44,21.31
336391918,0.24,10.98,0.18,-11,-60,-31,0.54,0.5,0.48,97964.56,262.44,21.31
336400935,-0.04,12.43,-0.43,15,-49,-34,0.54,0.5,0.48,97963.89,262.5,21.31
336409948,-0.02,13.3,-0.82,8,36,-38,0.54,0.5,0.48,97964.56,262.44,21.31
336426489,1.05,18.04,-0.46,70,-33,-45,0.54,0.5,0.48,97964.56,262.44,21.31
336436399,-0.74,21.01,0.23,118,-52,-77,0.54,0.5,0.48,97963.89,262.5,21.31
336445412,0.61,24.45,-0.26,197,-177,-78,0.54,0.5,0.48,97963.89,262.5,21.31
336457722,0.39,28.85,-1.49,175,-380,-53,0.54,0.5,0.48,97963.89,262.5,21.31
336466739,0.39,28.85,-1.49,175,-380,-53,0.54,0.5,0.48,97963.89,262.5,21.31
336475756,0.35,35.02,-2.22,116,-705,-130,0.54,0.5,0.47,97963.89,262.5,21.31
336484774,1.04,41.36,-4.11,176,-952,-149,0.54,0.5,0.47,97964.45,262.45,21.31
336493791,0.89,43.95,-1.82,138,-1263,-130,0.55,0.49,0.47,97965.25,262.38,21.31
336502804,0.12,45.66,-6.41,134,-1527,-96,0.55,0.49,0.46,97965.25,262.38,21.31
336515739,1.47,50.25,-2.37,5,-1713,-189,0.55,0.49,0.46,97965.25,262.38,21.31
336524755,-0.44,55.97,-8.12,-125,-2088,-237,0.56,0.48,0.45,97965.25,262.38,21.31
336533771,-1.39,62.13,-6.48,-201,-2182,80,0.56,0.48,0.45,97965.93,262.32,21.31
336542785,-1.21,71.15,-6.1,-163,-2434,119,0.57,0.47,0.44,97966.61,262.26,21.31
336551797,-3.53,77.29,-3.75,-356,-2188,75,0.57,0.46,0.44,97966.61,262.26,21.31
336560810,3.78,85.27,-5.44,-192,-2510,241,0.57,0.46,0.43,97966.61,262.26,21.31
336572344,-1.04,99.47,-8.27,-334,-3041,277,0.59,0.44,0.42,97967.3,262.21,21.31
336581361,3.63,98.48,-8.68,-272,-3130,339,0.59,0.43,0.41,97967.3,262.21,21.31
336590376,6.67,96.46,-11.25,-500,-3041,504,0.6,0.42,0.4,97967.3,262.21,21.31
336599389,-2.73,94.84,-6.83,-486,-2895,426,0.6,0.41,0.4,97966.61,262.26,21.31
336608405,-2.73,94.84,-6.83,-707,-3205,485,0.61,0.4,0.39,97966.61,262.26,21.31
336619921,3.34,81.71,-6.61,-1066,-3159,216,0.61,0.39,0.39,97965.25,262.38,21.31
336628934,-1.11,76.58,-5.55,-1311,-3099,283,0.61,0.38,0.38,97964.56,262.44,21.31
336637947,1.52,67.39,-4.78,-1480,-2984,203,0.61,0.37,0.37,97963.2,262.56,21.31
336646963,-0.33,60.94,-4.34,-1609,-2953,158,0.62,0.35,0.37,97963.2,262.67,21.31
336655979,0.4,56.49,-3.99,-1756,-2904,150,0.62,0.34,0.36,97961.84,262.67,21.31
336664996,-0.1,54.98,-4.01,-1920,-2817,122,0.62,0.33,0.36,97960.48,262.79,21.31
336676337,0.34,53.72,-3.89,-2052,-2716,66,0.61,0.32,0.36,97959.12,262.91,21.31
336685353,-0.15,52.53,-4.01,-2134,-2673,61,0.61,0.31,0.35,97957.77,263.02,21.31
336694368,-0.01,51.71,-3.94,-2241,-2612,32,0.61,0.3,0.35,97957.77,263.14,21.31
336703384,0.15,51.07,-3.98,-2329,-2536,34,0.61,0.28,0.34,97956.4,263.14,21.31
336712400,-0.03,50.81,-4.19,-2397,-2450,17,0.6,0.26,0.34,97954.36,263.31,21.31
336721414,-0.11,49.65,-4.43,-2475,-2375,10,0.59,0.25,0.33,97952.31,263.49,21.31
336732727,-0.03,48.83,-4.78,-2583,-2209,-8,0.59,0.24,0.33,97950.95,263.6,21.31
336741741,-0.14,48.24,-5.02,-2600,-2113,-17,0.58,0.23,0.33,97949.59,263.72,21.31
336750754,-0.22,47.98,-5.1,-2609,-1994,-41,0.58,0.22,0.33,97949.59,263.72,21.31
336760007,-0.23,46.95,-5.25,-2569,-1930,-39,0.57,0.21,0.32,97948.23,263.84,21.31
336769025,-0.09,46.62,-5.5,-2497,-1880,-54,0.57,0.2,0.32,97946.19,264.01,21.31
336782020,-0.37,46.27,-5.81,-2402,-1822,-88,0.56,0.19,0.32,97943.47,264.25,21.31
336791034,-0.6,45.75,-5.97,-2278,-1686,-137,0.55,0.18,0.32,97940.74,264.48,21.31
336800052,-0.61,44.83,-6.06,-2132,-1600,-150,0.55,0.17,0.31,97940.74,264.48,21.31
336809070,-0.73,44.15,-6.05,-1960,-1548,-227,0.54,0.16,0.31,97937.34,264.77,21.31
336818085,-0.7,42.71,-6.34,-1788,-1491,-323,0.54,0.16,0.31,97933.94,265.06,21.31
336827102,-0.69,41.95,-6.21,-1567,-1420,-431,0.53,0.15,0.3,97930.53,265.35,21.31
336838648,-0.52,41.91,-6.09,-1128,-1283,-581,0.53,0.14,0.3,97927.81,265.59,21.31
336847662,-0.64,41.54,-5.82,-932,-1255,-654,0.52,0.14,0.29,97927.81,265.76,21.31
336856678,-0.67,41.47,-5.75,-756,-1263,-723,0.52,0.13,0.29,97925.77,265.76,21.31
336865696,-0.56,41.7,-5.92,-611,-1220,-813,0.52,0.13,0.28,97922.36,266.05,21.31
336874712,-0.47,41.47,-5.8,-444,-1190,-889,0.52,0.13,0.28,97919.64,266.29,21.31
336884766,0.04,41.33,-6.23,-302,-1102,-949,0.52,0.13,0.27,97916.91,266.52,21.31
336893783,0.31,41.19,-6.09,-145,-1039,-1015,0.52,0.12,0.26,97916.91,266.52,21.31
336902800,0.78,40.74,-6.21,26,-942,-1048,0.52,0.12,0.26,97914.88,266.69,21.31
336911815,1.4,41.06,-6.14,218,-780,-1004,0.52,0.12,0.25,97911.36,266.99,21.31
336936201,1.42,41.73,-5.93,684,-494,-782,0.53,0.13,0.24,97907.39,267.33,21.31
336947632,1.68,41.41,-5.56,819,-400,-669,0.53,0.13,0.23,97905.34,267.51,21.31
336959925,1.63,41.48,-4.59,1040,-247,-452,0.54,0.13,0.23,97903.3,267.69,21.31
336968938,1.63,41.07,-4.45,1069,-141,-359,0.54,0.13,0.23,97901.26,267.86,21.31
336977952,1.67,40.44,-4.02,1081,-14,-291,0.55,0.13,0.22,97901.26,267.98,21.31
336986968,1.88,40.83,-3.97,1069,35,-187,0.55,0.14,0.22,97899.89,267.98,21.31
336995985,1.89,41.58,-3.88,1065,82,-88,0.56,0.14,0.22,97897.85,268.15,21.31
337005002,2.01,41.79,-3.65,1045,173,44,0.56,0.14,0.22,97896.49,268.27,21.31
337017873,1.78,41.57,-3.34,1003,231,166,0.56,0.14,0.22,97895.12,268.39,21.31
337026887,1.86,41.39,-3.01,917,314,270,0.57,0.14,0.22,97895.12,268.39,21.31
337035901,2.18,40.85,-2.77,791,394,367,0.57,0.15,0.22,97893.77,268.5,21.31
337044917,1.73,40.88,-2.67,637,434,450,0.57,0.15,0.23,97891.73,268.68,21.31
337053932,2.14,40.71,-2.25,505,413,587,0.57,0.15,0.23,97889.69,268.85,21.31
337062946,1.77,40.39,-2.22,357,473,721,0.58,0.15,0.23,97889.69,269.08,21.31
337074456,1.49,39.89,-1.83,180,463,799,0.58,0.15,0.24,97884.92,269.26,21.31
337083473,0.26,38.85,-2.55,-222,504,874,0.58,0.15,0.25,97884.92,269.26,21.31
337092488,0.06,38.32,-2.17,-420,499,811,0.58,0.15,0.25,97882.19,269.49,21.31
337101502,0.25,38.48,-2.28,-539,495,662,0.57,0.15,0.26,97880.16,269.67,21.31
337110516,-0.64,38.18,-1.74,-690,492,537,0.57,0.15,0.26,97877.44,269.9,21.31
337122035,0.13,37.51,-1.85,-862,535,489,0.57,0.15,0.26,97874.7,270.13,21.31
337131052,-1.41,37.06,-2,-980,551,357,0.56,0.15,0.27,97874.7,270.13,21.31
337140067,-1.62,37.27,-2.05,-1133,482,169,0.56,0.15,0.27,97872.66,270.31,21.31
337149083,-1.61,37.31,-2.01,-1272,316,-67,0.56,0.15,0.27,97869.27,270.6,21.31
337158098,-1.2,37.13,-2.85,-1365,325,-318,0.55,0.15,0.27,97869.27,270.72,21.31
337167114,-0.7,37.43,-3.71,-1440,272,-557,0.54,0.15,0.27,97867.9,270.72,21.31
337178633,1.55,37.63,-3.82,-1455,651,-676,0.54,0.15,0.27,97865.86,270.89,21.31
337187648,1.16,37.44,-4.89,-1401,752,-634,0.53,0.15,0.28,97862.45,271.18,21.31
337196665,1.57,37.31,-4.42,-1332,785,-611,0.52,0.16,0.28,97859.05,271.47,21.31
337205682,1.75,37.76,-5.48,-1197,838,-514,0.51,0.16,0.28,97854.28,271.88,21.31
337214698,1.75,38.02,-5.02,-823,1026,-313,0.51,0.17,0.28,97854.28,271.88,21.31
337223715,2.15,39.14,-5.73,-638,1101,-195,0.5,0.17,0.28,97851.56,272.12,21.31
337235580,2.59,38.88,-6.25,-458,1137,-36,0.5,0.17,0.29,97847.47,272.47,21.31
337244595,2.28,39.9,-6.56,-227,1155,113,0.5,0.18,0.29,97843.39,272.82,21.31
337253610,2.09,39.09,-6.4,24,1266,275,0.5,0.18,0.29,97839.31,273.17,21.31
337262624,1.5,38.61,-5.86,230,1405,375,0.5,0.19,0.3,97839.31,273.17,21.31
337271642,1.36,39.09,-6.21,389,1504,424,0.5,0.19,0.3,97835.91,273.46,21.31
337280659,1.08,39.24,-4.96,484,1569,499,0.5,0.2,0.31,97833.18,273.69,21.31
337292187,0.67,39.15,-3.98,578,1503,526,0.5,0.2,0.31,97830.45,273.92,21.32
337301205,0.57,38.66,-3.18,593,1499,534,0.5,0.21,0.32,97827.78,274.15,21.32
337310221,0.13,39.36,-3.08,562,1556,476,0.5,0.21,0.32,97827.78,274.15,21.32
337319237,-0.23,39.74,-3.21,513,1649,424,0.5,0.22,0.33,97825.74,274.33,21.32
337328251,-0.69,39.48,-2.66,457,1598,341,0.5,0.23,0.33,97823.7,274.5,21.32
337339768,-1.14,38.8,-1.62,211,1308,-5,0.49,0.24,0.34,97822.34,274.62,21.31
337348783,-1.53,38.28,-1.69,-8,1155,-186,0.49,0.24,0.34,97820.25,274.8,21.32
337357797,-2.09,38.12,-1.45,-230,973,-388,0.49,0.25,0.34,97820.98,274.74,21.31
337366811,-2.17,37.6,-1.86,-377,593,-673,0.49,0.25,0.34,97818.2,274.97,21.31
337375826,-0.51,37.37,-2.02,-494,329,-875,0.48,0.25,0.34,97815.48,275.21,21.31
337384839,-0.7,37.37,-3.09,-620,335,-1059,0.48,0.26,0.34,97811.4,275.56,21.31
337397833,-0.16,38.94,-5.32,-757,354,-1122,0.47,0.26,0.34,97808.67,275.79,21.31
337406847,0.07,38.01,-5.82,-695,382,-1176,0.47,0.26,0.33,97808.67,275.79,21.31
337415862,1.12,37.28,-6.52,-473,451,-1209,0.47,0.26,0.33,97804.59,276.14,21.31
337432474,3.31,37.92,-5.96,-33,589,-1037,0.46,0.27,0.33,97799.14,276.61,21.31
337442446,3.74,38.11,-5.85,191,826,-771,0.46,0.28,0.33,97799.14,276.61,21.31
337451461,3.01,38.42,-4.97,310,946,-479,0.46,0.28,0.32,97796.42,276.84,21.31
337463820,2.63,37.66,-4.61,546,1138,-75,0.46,0.29,0.33,97793.7,277.07,21.31
337472834,3.47,38.21,-4.14,553,1247,76,0.46,0.3,0.33,97790.97,277.31,21.31
337481848,3.62,38.19,-4.37,517,1353,304,0.46,0.3,0.33,97788.93,277.48,21.31
337490863,3.62,38.59,-2.55,536,1516,497,0.46,0.31,0.34,97786.89,277.66,21.31
337499878,3.28,38.1,-0.29,491,1563,735,0.46,0.31,0.34,97786.89,277.66,21.31
337508894,2.82,38.44,0.12,120,1262,953,0.46,0.32,0.35,97784.84,277.83,21.31
337523295,0.19,38,-1.34,-723,1090,1098,0.45,0.32,0.36,97782.12,278.07,21.31
337532311,-0.78,38.4,-1.38,-944,1014,944,0.45,0.32,0.37,97777.36,278.47,21.31
337541329,-0.98,37.01,-2.09,-1130,981,723,0.44,0.32,0.37,97773.28,278.82,21.32
337550344,-0.8,36.25,-2.5,-1343,850,520,0.44,0.32,0.38,97769.92,279.11,21.32
337559358,-1.5,36.04,-3.05,-1451,726,312,0.43,0.32,0.38,97769.92,279.11,21.31
337570887,-1.9,36,-3.68,-1459,597,79,0.43,0.32,0.39,97765.11,279.53,21.31
337580119,-1.63,35.44,-4.69,-1418,544,-209,0.42,0.32,0.39,97760.34,279.93,21.31
337589134,-1.22,35.64,-5.02,-1357,434,-466,0.41,0.32,0.39,97756.25,280.28,21.31
337598151,-1.22,35.83,-6.5,-1196,293,-654,0.41,0.32,0.39,97751.48,280.69,21.31
337607165,-0.65,35.53,-6.58,-890,138,-811,0.4,0.32,0.39,97751.48,280.69,21.31
337616183,0.25,36.41,-7.42,-555,194,-905,0.4,0.32,0.39,97746.73,281.1,21.31
337627705,1.8,37.53,-7.29,-216,392,-930,0.4,0.32,0.39,97743.33,281.39,21.32
337636722,3.25,37.53,-7.36,88,683,-824,0.39,0.33,0.39,97742.69,281.45,21.32
337645737,3.17,37.22,-7.31,379,836,-593,0.39,0.34,0.39,97740.65,281.62,21.31
337654752,3.13,37.25,-6.91,914,1217,-132,0.39,0.34,0.39,97739.92,281.86,21.31
337663766,2.86,37.11,-6.26,1039,1340,67,0.39,0.35,0.39,97737.88,281.86,21.31
337672782,2.48,37.99,-5.52,1103,1456,258,0.4,0.36,0.39,97735.83,282.04,21.31
337684315,1.68,38.13,-4.35,1110,1508,351,0.4,0.36,0.39,97731.75,282.39,21.32
337693331,1.22,37.72,-2.63,975,1512,451,0.4,0.37,0.39,97728.39,282.67,21.32
337702345,0.22,37.73,-1.37,742,1512,435,0.4,0.38,0.39,97728.39,282.67,21.32
337711362,-0.72,38.21,-0.31,445,1378,350,0.4,0.38,0.4,97722.95,283.14,21.32
337720380,-1.47,37.55,-0.07,53,1192,199,0.4,0.39,0.4,97718.19,283.55,21.32
337729393,-0.82,39.35,-1.63,-328,1025,5,0.39,0.39,0.4,97714.09,283.9,21.32
337742699,-0.33,38.14,-0.91,-624,859,-158,0.39,0.39,0.41,97713.42,283.96,21.31
337751715,-0.03,37.56,-1.71,-1027,685,-362,0.38,0.39,0.41,97715.41,283.79,21.31
337760729,0.27,37.16,-3.28,-1103,686,-435,0.37,0.4,0.41,97715.41,283.79,21.31
337769743,1.29,36.49,-4.62,-1111,768,-478,0.37,0.4,0.41,97716.77,283.67,21.31
337778760,1.81,37.83,-5.47,-1038,823,-390,0.36,0.4,0.42,97718.13,283.55,21.31
337790283,1.61,36.91,-5.13,-951,957,-311,0.36,0.4,0.42,97720.18,283.38,21.31
337799297,2.29,36.94,-5.61,-857,1066,-214,0.35,0.4,0.42,97720.18,283.55,21.31
337808312,2.59,36.33,-6,-724,1207,-115,0.34,0.41,0.42,97718.13,283.55,21.31
337817326,2.67,36.2,-6.53,-516,1339,59,0.34,0.41,0.43,97716.77,283.67,21.31
337826342,2.46,36.16,-6.05,-331,1441,191,0.34,0.41,0.43,97716.09,283.73,21.31
337835358,1.51,38.2,-5.72,-198,1516,307,0.33,0.42,0.43,97716.09,283.73,21.31
337846882,1.43,36.69,-5.22,-101,1500,344,0.33,0.42,0.44,97716.09,283.79,21.31
337855896,0.99,36.24,-4.42,-42,1425,373,0.33,0.43,0.44,97715.41,283.79,21.31
337864913,0.45,35.73,-4.11,-1,1353,330,0.33,0.43,0.45,97714.73,283.84,21.31
337873930,0.15,35.55,-3.35,-6,1272,251,0.32,0.43,0.45,97713.37,283.96,21.31
337882945,0.52,35.74,-3.2,-47,1174,187,0.32,0.44,0.45,97712.69,284.02,21.31
337891959,-0.77,36.09,-3.54,-101,1106,85,0.32,0.44,0.45,97712.69,284.02,21.31
337903456,0.68,38.54,-4.38,-238,687,-132,0.31,0.45,0.46,97710.65,284.2,21.31
337912473,1.14,37.94,-5.37,-272,764,-171,0.31,0.45,0.46,97707.92,284.43,21.31
337921488,1.26,38.01,-5.83,-264,811,-181,0.31,0.45,0.46,97705.2,284.66,21.31
337938078,1.71,36.87,-5.83,-178,1062,-140,0.3,0.46,0.46,97701.8,284.95,21.31
337949508,1.75,38.53,-4.31,-184,1183,-212,0.3,0.46,0.46,97699.08,285.19,21.31
337958525,1.81,39.81,-4.73,-217,1110,-124,0.29,0.47,0.46,97695.67,285.48,21.31
337972349,2.26,38.89,-8.35,-209,1347,101,0.29,0.47,0.47,97691.59,285.83,21.32
337981367,0.7,39.57,-7.22,23,1444,147,0.29,0.48,0.47,97686.19,286.29,21.32
337990381,-2.1,39.6,-4,292,1124,193,0.29,0.48,0.47,97682.11,286.64,21.32
337999397,-2.62,38.52,-5.89,398,916,-146,0.28,0.49,0.47,97682.11,286.64,21.32
338008412,-1.02,37.86,-5.54,488,690,-407,0.28,0.49,0.47,97679.38,286.88,21.32
338021446,-2.24,37.35,-5.32,565,653,-591,0.28,0.5,0.47,97677.34,287.05,21.32
338030459,-0.28,37.97,-5.34,647,592,-764,0.28,0.5,0.47,97675.98,287.17,21.32
338039476,0.11,37.63,-4.79,689,503,-926,0.28,0.51,0.46,97673.25,287.4,21.31
338048489,1.22,37.65,-4.22,634,505,-922,0.28,0.51,0.46,97672.53,287.46,21.31
338057503,-0.04,37.49,-2.94,514,668,-878,0.28,0.51,0.45,97670.48,287.64,21.31
338066518,2.6,37.64,-3.35,202,841,-856,0.27,0.52,0.45,97668.44,287.82,21.31
338078032,3.24,37.35,-3.24,-211,1216,-475,0.27,0.53,0.45,97665.72,288.05,21.31
338087050,3.39,37.19,-3.17,-463,1369,-260,0.26,0.53,0.45,97663.67,288.22,21.31
338096063,1.87,36.11,-4.11,-668,1499,-127,0.26,0.54,0.45,97660.95,288.46,21.31
338105077,1.84,36.99,-3.97,-791,1501,-59,0.25,0.54,0.46,97660.95,288.46,21.31
338114092,1.67,35.79,-5.86,-807,1450,-33,0.24,0.54,0.46,97656.87,288.81,21.31
338123106,1.06,35.58,-6.71,-675,1480,-52,0.24,0.54,0.47,97653.47,289.1,21.31
338134611,1.17,36.02,-6.27,-482,1502,-30,0.23,0.55,0.47,97649.38,289.45,21.31
338143624,1.05,35.35,-6.75,-306,1518,-57,0.23,0.55,0.47,97649.38,289.74,21.31
338152641,1.66,32.59,-6.48,-87,1463,-36,0.22,0.56,0.47,97645.98,289.74,21.31
338161656,0.6,29.62,-5.24,53,1448,-86,0.22,0.56,0.47,97642.58,290.03,21.31
338170672,0.15,25.6,-4.65,173,1363,-101,0.22,0.57,0.47,97639.85,290.27,21.31
338179688,-0.82,21.22,-4.43,214,1230,-198,0.22,0.57,0.47,97639.85,290.62,21.31
338191215,-0.36,13.14,-3.66,287,1089,-350,0.21,0.57,0.47,97635.77,291.15,21.31
338200230,-0.14,7.43,-0.51,329,1000,-471,0.21,0.58,0.47,97629.64,291.15,21.31
338209247,0.44,1.71,-1.54,240,1003,-484,0.21,0.59,0.47,97618.07,292.14,21.31
338218260,1.61,-2.14,-2.99,208,1109,-487,0.2,0.59,0.47,97601.05,293.6,21.31
338227277,1.34,-3.36,-1.71,95,1213,-502,0.2,0.6,0.47,97581.99,295.24,21.31
338238760,0.62,-4.98,-1.08,-13,1285,-511,0.19,0.6,0.47,97562.25,296.93,21.31
338247777,1.43,-4.62,-0.64,-82,1397,-493,0.19,0.6,0.47,97562.25,296.93,21.31
338256794,1.51,-5.87,0.12,-123,1475,-432,0.18,0.61,0.47,97541.83,298.68,21.31
338265808,0.26,-5.85,-0.34,-196,1546,-439,0.18,0.61,0.47,97522.09,300.38,21.31
338274821,0.96,-6.49,0.11,-310,1628,-359,0.17,0.62,0.47,97503.03,302.02,21.31
338283838,1.79,-7.12,-1.43,-473,1665,-179,0.17,0.62,0.47,97503.03,302.02,21.31
338293867,0.3,-6.18,0.11,-548,1537,-9,0.16,0.63,0.47,97486.02,303.48,21.31
338302883,2.93,-4.56,-0.68,-561,1419,166,0.16,0.63,0.48,97470.36,304.82,21.31
338311899,0.33,-6.57,-2.28,-551,1267,200,0.15,0.63,0.48,97455.38,306.11,21.31
338320914,-1.31,-7.41,-1.78,-393,1280,118,0.15,0.63,0.48,97455.38,306.11,21.31
338329930,0.05,-6.22,-1.59,-206,1293,-25,0.15,0.64,0.49,97441.77,307.28,21.31
338338946,-0.77,-6.31,-2.11,-216,1465,-271,0.14,0.64,0.49,97430.2,308.28,21.31
338350436,-0.25,-10.47,-1.99,213,1401,-312,0.13,0.65,0.49,97420.67,309.1,21.31
338359452,1.64,-4.37,-0.48,283,1304,-115,0.13,0.65,0.49,97416.59,309.45,21.31
338368470,-0.02,-3.8,-0.19,79,1381,8,0.12,0.66,0.49,97411.14,309.92,21.31
338377487,0.94,-5.89,-0.13,-65,1294,-2,0.12,0.66,0.49,97411.14,309.92,21.31
338386500,-0.21,-8.62,-2.17,9,1204,17,0.12,0.67,0.49,97402.3,310.68,21.31
338395517,-1,-9.46,0.9,-12,1056,-231,0.11,0.67,0.49,97393.45,311.44,21.31
338407001,-0.28,-7.88,0.92,105,875,-391,0.11,0.67,0.49,97386.64,312.02,21.31
338416015,-0.3,-5.92,-0.99,90,870,-565,0.1,0.67,0.49,97386.64,312.02,21.31
338425029,1.86,-5.76,-1.33,26,948,-569,0.1,0.68,0.49,97381.88,312.43,21.31
338442934,-0.05,-4.26,-0.06,-159,716,-459,0.09,0.68,0.48,97375.06,313.02,21.31
338452865,-0.09,-9.01,-0.4,-234,633,-601,0.09,0.68,0.48,97375.06,313.31,21.31
338465144,2.4,-11.82,-1.88,49,705,-687,0.08,0.69,0.48,97372.34,313.25,21.31
338474159,2.21,-5.96,-1.56,184,629,-545,0.08,0.69,0.48,97372.34,313.25,21.31
338483175,3.19,-5.82,-0.95,247,777,-229,0.07,0.69,0.48,97374.39,313.08,21.31
338492193,1.82,-5.95,-0.42,116,700,40,0.07,0.7,0.48,97375.06,313.02,21.31
338501207,1.08,-6.24,-2.1,103,691,-7,0.07,0.7,0.48,97374.39,313.08,21.31
338510222,1.59,-6.04,-1.01,169,738,-44,0.07,0.7,0.48,97374.39,313.19,21.31
338521532,0.97,-6.01,-0.18,185,658,-102,0.07,0.7,0.48,97373.03,313.19,21.31
338530547,1.04,-6.05,-0.48,137,589,-176,0.07,0.7,0.48,97370.98,313.37,21.31
338539563,1.09,-5.91,-0.36,51,558,-237,0.06,0.71,0.48,97368.27,313.6,21.31
338548581,1.52,-5.82,-0.17,11,557,-291,0.06,0.71,0.48,97364.86,313.9,21.31
338557599,1.19,-5.81,0,-9,538,-288,0.06,0.71,0.48,97364.86,313.9,21.31
338566613,1.59,-5.64,-0.16,-58,526,-296,0.06,0.71,0.48,97361.45,314.19,21.31
